link,heading,desc,job_levels,languages,assessment_length,test_type,remote_testing,dataset_id
https://www.shl.com/products/product-catalog/view/civil-engineering-new/,Civil Engineering (New),"Multi-choice test that measures the knowledge of structural engineering, transportation engineering, surveying, geotechnical engineering and water resources engineering.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 10,Test Type:K,Remote Testing:,bc23c54c-3d6b-40fe-8832-41388d084ba2
https://www.shl.com/products/product-catalog/view/chemical-engineering-new/,Chemical Engineering (New),"Multi-choice test that measures the conceptual knowledge of transport phenomena, chemical process engineering and technology, chemical process principles, stoichiometry and process calculations.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 13,Test Type:K,Remote Testing:,29514439-0a47-4329-bd97-9319619fb9e2
https://www.shl.com/products/product-catalog/view/customer-service-phone-simulation/,Customer Service Phone Simulation,"As part of Contact Center Simulations, the Customer Service Phone Simulation is designed for entry-level positions in a contact center environment. Sample tasks for these jobs include: verify the customer or account; take ownership of customer issues; interact with customers to provide information; respond positively to difficult, irate, or confused customers; listen attentively to callers; resolve calls in a timely manner; navigate within multiple information menus to view customer account details and process information; and type information quickly and accurately. Potential job titles that use this solution are: Call Center Representative, Contact Center Representative, Contact Center Agent, Customer Service Agent, Customer Service Representative, and Customer Advocate.""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""","Entry-Level,","French (Canada), Portuguese (Brazil), Dutch, Italian, Spanish, French, Latin American Spanish, Chinese Simplified, English (Australia), English International, English (USA),",Approximate Completion Time in minutes = 20,Test Type:BS,Remote Testing:,b441099d-93fd-4a15-a336-7f82fdb99da1
https://www.shl.com/products/product-catalog/view/ceramic-engineering-new/,Ceramic Engineering (New),"Multi-choice test that measures the knowledge of classification of ceramic materials, production of ceramics and thermodynamics.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,68102c8f-96ae-462f-b982-316ec2677e00
https://www.shl.com/products/product-catalog/view/customer-service-phone-solution/,Customer Service Phone Solution,"As part of Contact Center Simulations, the Customer Service Phone Solution includes a contact center simulation and two behavioral tests designed to measure a wide range of skills, competencies, and behavioral tendencies relevant for contact center jobs. The Contact Center Simulation provides an opportunity for candidates to interact with simulated customers in a contact center environment. Designed to measure a candidate’s ability to listen attentively to the customer, take ownership of customer issues, resolve issues, navigate to find information, and enter information accurately, the Contact Center Simulation is intended to measure how a candidate will respond in a variety of customer situations and assess the candidate’s computer skills in a contact center setting. The behavioral tests in this solution are intended to measure the candidate’s learning potential and the tendency to meet goals and work hard, even when faced with obstacles. Collectively, the assessments in this solution measure a wide range of important skills, abilities, and behaviors for entry-level contact center roles.""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""","Entry-Level,","French (Canada), Italian, French, Dutch, Spanish, Portuguese (Brazil), Chinese Simplified, English (Australia), Latin American Spanish, English (USA), English International,",Approximate Completion Time in minutes = 30,Test Type:BPS,Remote Testing:,360b9db6-817b-430a-b29e-ca96768c1ca3
https://www.shl.com/products/product-catalog/view/core-java-entry-level-new/,Core Java (Entry Level) (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, file handling, exception handling, threads, generic class and inner class.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 13,Test Type:K,Remote Testing:,d761e8fb-9df3-491e-93c3-cf5e8d5d93ac
https://www.shl.com/products/product-catalog/view/computer-science-new/,Computer Science (New),"Multi-choice test that measures the knowledge of operating system, computer architecture, DBMS and basics of computer networks and communication.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,6817c839-2151-4d67-95de-e77025ae0a81
https://www.shl.com/products/product-catalog/view/cloud-computing-new/,Cloud Computing (New),"Multi-choice test that measures the knowledge of cloud computing concepts, cloud service models, virtualization and private clouds.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 8,Test Type:K,Remote Testing:,f3d346ec-ebb4-466b-a8c2-a9f1c1bb0c4e
https://www.shl.com/products/product-catalog/view/cobol-programming-new/,COBOL Programming (New),"Multi-choice test that measures the knowledge of COBOL programming fundamentals, programming structure and different types of application processing.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 10,Test Type:K,Remote Testing:,ca0e8f7d-de2b-4728-862e-db33e3865245
https://www.shl.com/products/product-catalog/view/core-java-advanced-level-new/,Core Java (Advanced Level) (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, files and exception handling, and advanced Java concepts like generics, collections, threads, strings and concurrency.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 13,Test Type:K,Remote Testing:,1d01edac-ab80-477b-b34b-fd1d2fcac686
https://www.shl.com/products/product-catalog/view/count-out-the-money/,Count Out The Money,The Count out the Money –US test measures a candidate’s money handling ability. This test is designed for entry-level positions where handling money is required on a regular basis.,"Entry-Level,","English (USA), English (Australia), English (Canada), English International, English (South Africa),",Approximate Completion Time in minutes = 5,Test Type:KS,Remote Testing:,baf86f8b-3c4c-4e8a-a206-e4631f3e7697
https://www.shl.com/products/product-catalog/view/css3-new/,CSS3 (New),Multi-choice test that measures the knowledge of CSS3 and its application in providing style to web documents.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 8,Test Type:K,Remote Testing:,ddfb4617-7fbf-4005-84b8-882cb015d8cb
https://www.shl.com/products/product-catalog/view/cobol-programming-new/,COBOL Programming (New),"Multi-choice test that measures the knowledge of COBOL programming fundamentals, programming structure and different types of application processing.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 10,Test Type:K,Remote Testing:,2898f07b-787a-44b6-bedb-00ae18e39756
https://www.shl.com/products/product-catalog/view/contact-center-call-simulation-new/,Contact Center Call Simulation (New),Simulation based test that measures the ability to handle customer concerns over a call by referring to standard process documents. It also measures typing and documentation skills.,"Entry-Level,","English (USA),",Approximate Completion Time in minutes = 15,Test Type:S,Remote Testing:,9b67304d-01fa-410c-9dfb-071d0517770a
https://www.shl.com/products/product-catalog/view/computer-science-new/,Computer Science (New),"Multi-choice test that measures the knowledge of operating system, computer architecture, DBMS and basics of computer networks and communication.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,e9edf7c4-0a55-4878-97e2-90bac06b4c50
https://www.shl.com/products/product-catalog/view/core-java-advanced-level-new/,Core Java (Advanced Level) (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, files and exception handling, and advanced Java concepts like generics, collections, threads, strings and concurrency.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 13,Test Type:K,Remote Testing:,2bad30ba-4262-45d5-ab81-a846a010cbdd
https://www.shl.com/products/product-catalog/view/customer-service-phone-simulation/,Customer Service Phone Simulation,"As part of Contact Center Simulations, the Customer Service Phone Simulation is designed for entry-level positions in a contact center environment. Sample tasks for these jobs include: verify the customer or account; take ownership of customer issues; interact with customers to provide information; respond positively to difficult, irate, or confused customers; listen attentively to callers; resolve calls in a timely manner; navigate within multiple information menus to view customer account details and process information; and type information quickly and accurately. Potential job titles that use this solution are: Call Center Representative, Contact Center Representative, Contact Center Agent, Customer Service Agent, Customer Service Representative, and Customer Advocate.""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""","Entry-Level,","French (Canada), Portuguese (Brazil), Dutch, Italian, Spanish, French, Latin American Spanish, Chinese Simplified, English (Australia), English International, English (USA),",Approximate Completion Time in minutes = 20,Test Type:BS,Remote Testing:,27a40775-14c1-40e0-b7a5-804bc7716bbc
